LECROYWP725Zi-A,67858,Waveform
Segments,1,SegmentSize,1002
Segment,TrigTime,TimeSinceSegment1
#1,01-Jan-2009 01:24:58,0                 
Time,Ampl
2.95175e-008,-0.0201555
2.95675e-008,-0.0202248
2.96175e-008,-0.0227911
2.96675e-008,-0.023554
2.97175e-008,-0.020641
2.97675e-008,-0.019878
2.98175e-008,-0.0108615
2.98675e-008,-0.00399503
2.99175e-008,-0.0042031
2.99675e-008,-0.00441118
3.00175e-008,-0.0143294
3.00675e-008,-0.020641
3.01175e-008,-0.0175199
3.01675e-008,-0.0124567
3.02175e-008,-0.00101263
3.02675e-008,0.00217785
3.03175e-008,0.00127619
3.03675e-008,-0.00239979
3.04175e-008,-0.00344016
3.04675e-008,-0.000249689
3.05175e-008,-0.00517412
3.05675e-008,-0.00760165
3.06175e-008,-0.00226108
3.06675e-008,-0.00808716
3.07175e-008,-0.0183522
3.07675e-008,-0.0184909
3.08175e-008,-0.00836459
3.08675e-008,-0.0028853
3.09175e-008,-0.0063532
3.09675e-008,-0.0158553
3.10175e-008,-0.0183522
3.10675e-008,-0.0158553
3.11175e-008,-0.0202942
3.11675e-008,-0.0198087
3.12175e-008,-0.0122486
3.12675e-008,-0.0119712
3.13175e-008,-0.0125954
3.13675e-008,-0.018907
3.14175e-008,-0.033611
3.14675e-008,-0.0398532
3.15175e-008,-0.0300043
3.15675e-008,-0.018907
3.16175e-008,-0.0214733
3.16675e-008,-0.0258428
3.17175e-008,-0.023554
3.17675e-008,-0.00926625
3.18175e-008,0.00301014
3.18675e-008,-0.00274658
3.19175e-008,-0.0153698
3.19675e-008,-0.0155778
3.20175e-008,-0.010376
3.20675e-008,-0.0110002
3.21175e-008,-0.0120406
3.21675e-008,-0.00898881
3.22175e-008,-0.0114163
3.22675e-008,-0.026259
3.23175e-008,-0.0293801
3.23675e-008,-0.0181441
3.24175e-008,-0.0119019
3.24675e-008,-0.0123874
3.25175e-008,-0.00656128
3.25675e-008,0.00626998
3.26175e-008,0.00529896
3.26675e-008,-0.00441118
3.27175e-008,-0.00385631
3.27675e-008,0.000998757
3.28175e-008,-0.00233043
3.28675e-008,-0.0100292
3.29175e-008,-0.0168263
3.29675e-008,-0.016965
3.30175e-008,-0.0236927
3.30675e-008,-0.0346513
3.31175e-008,-0.0212652
3.31675e-008,-0.000180331
3.32175e-008,-0.00177557
3.32675e-008,-0.0080178
3.33175e-008,-0.00704679
3.33675e-008,-0.002053
3.34175e-008,-0.00142878
3.34675e-008,0.000443892
3.35175e-008,0.00779585
3.35675e-008,0.0123735
3.36175e-008,0.00252464
3.36675e-008,-0.00954368
3.37175e-008,-0.018699
3.37675e-008,-0.0189764
3.38175e-008,-0.0120406
3.38675e-008,-0.00559027
3.39175e-008,-0.00628385
3.39675e-008,-0.00350952
3.40175e-008,-0.000527122
3.40675e-008,-0.00676935
3.41175e-008,-0.0190457
3.41675e-008,-0.0200861
3.42175e-008,-0.0114163
3.42675e-008,2.77433e-005
3.43175e-008,0.00925237
3.43675e-008,0.0162575
3.44175e-008,0.00141491
3.44675e-008,-0.0178667
3.45175e-008,-0.0126648
3.45675e-008,-0.000804554
3.46175e-008,0.00196977
3.46675e-008,0.000721325
3.47175e-008,0.00405051
