LECROYWP725Zi-A,67858,Waveform
Segments,1,SegmentSize,1002
Segment,TrigTime,TimeSinceSegment1
#1,01-Jan-2009 01:25:09,0                 
Time,Ampl
3.35442e-008,0.0180609
3.35942e-008,0.0120961
3.36442e-008,0.0107089
3.36942e-008,0.01383
3.37442e-008,0.0179915
3.37942e-008,0.023124
3.38442e-008,0.0330422
3.38942e-008,0.0323486
3.39442e-008,0.0218756
3.39942e-008,0.0102927
3.40442e-008,0.00571511
3.40942e-008,0.00994596
3.41442e-008,0.017506
3.41942e-008,0.0191012
3.42442e-008,0.0090443
3.42942e-008,0.00016646
3.43442e-008,0.00287143
3.43942e-008,0.0180609
3.44442e-008,0.0344987
3.44942e-008,0.0367876
3.45442e-008,0.0302679
3.45942e-008,0.0285339
3.46442e-008,0.0338745
3.46942e-008,0.0430991
3.47442e-008,0.0454573
